Domain Name,Domain Type,Agency,City,State
kassel.de,City,Non-Federal Agency,Kassel,HE
kastl.de,City,Non-Federal Agency,Kastl,BY
kastl-kem.de,City,Non-Federal Agency,Kastl,BY
kastl-obb.de,City,Non-Federal Agency,Kastl,BY
katlenburg-lindau.de,City,Non-Federal Agency,Katlenburg-Lindau,NI
kattendorf.de,City,Non-Federal Agency,Kattendorf,SH
katzenelnbogen.de,City,Non-Federal Agency,Katzenelnbogen,RP
kauern.de,City,Non-Federal Agency,Kauern,TH
kaufbeuren.de,City,Non-Federal Agency,Kaufbeuren,BY
kaufering.de,City,Non-Federal Agency,Kaufering,BY
kaufungen.eu,City,Non-Federal Agency,Kaufungen,HE
kaulsdorf-saale.de,City,Non-Federal Agency,Kaulsdorf,TH
kayhude.de,City,Non-Federal Agency,Kayhude,SH
kefferhausen.de,City,Non-Federal Agency,Kefferhausen,TH
kehl.de,City,Non-Federal Agency,Kehl,BW
keidelheim.de,City,Non-Federal Agency,Keidelheim,RP
kelberg.de,City,Non-Federal Agency,Kelberg,RP
kelbra.de,City,Non-Federal Agency,Kelbra,ST
kelheim.de,City,Non-Federal Agency,Kelheim,BY
kelkheim.de,City,Non-Federal Agency,Kelkheim (Taunus),HE
kellamsee.de,City,Non-Federal Agency,Kell am See,RP
kellinghusen.de,City,Non-Federal Agency,Kellinghusen,SH
kellmuenz.de,City,Non-Federal Agency,Kellmünz an der Iller,BY
kelsterbach.de,City,Non-Federal Agency,Kelsterbach,HE
keltern.de,City,Non-Federal Agency,Keltern,BW
kemberg.de,City,Non-Federal Agency,Kemberg,ST
kemmenau.de,City,Non-Federal Agency,Kemmenau,RP
kemmern.de,City,Non-Federal Agency,Kemmern,BY
kemnath.de,City,Non-Federal Agency,Kemnath,BY
kempen.de,City,Non-Federal Agency,Kempen,NW
kempenich.de,City,Non-Federal Agency,Kempenich,RP
kempfeld.de,City,Non-Federal Agency,Kempfeld,RP
kempten.de,City,Non-Federal Agency,Kempten (Allgäu),BY
kenn.de,City,Non-Federal Agency,Kenn,RP
kenzingen.de,City,Non-Federal Agency,Kenzingen,BW
kerken.de,City,Non-Federal Agency,Kerken,NW
kernen.de,City,Non-Federal Agency,Kernen im Remstal,BW
kerpen-eifel.de,City,Non-Federal Agency,Kerpen,RP
kesfeld.de,City,Non-Federal Agency,Kesfeld,RP
kesten-mosel.de,City,Non-Federal Agency,Kesten,RP
kestert.de,City,Non-Federal Agency,Kestert,RP
ketsch.de,City,Non-Federal Agency,Ketsch,BW
kettenkamp.de,City,Non-Federal Agency,Kettenkamp,NI
kettershausen.de,City,Non-Federal Agency,Kettershausen,BY
ketzin.de,City,Non-Federal Agency,Ketzin/Havel,BB
kevelaer.de,City,Non-Federal Agency,Kevelaer,NW
kickeshausen.de,City,Non-Federal Agency,Kickeshausen,RP
kiebitzreihe.de,City,Non-Federal Agency,Kiebitzreihe,SH
kiedrich.de,City,Non-Federal Agency,Kiedrich,HE
kiefersfelden.de,City,Non-Federal Agency,Kiefersfelden,BY
kiel.de,City,Non-Federal Agency,Kiel,SH
kienberg.eu,City,Non-Federal Agency,Kienberg,BY
kierspe.de,City,Non-Federal Agency,Kierspe,NW
kieselbronn.de,City,Non-Federal Agency,Kieselbronn,BW
kindenheim.de,City,Non-Federal Agency,Kindenheim,RP
kinding.de,City,Non-Federal Agency,Kinding,BY
kindsbach.de,City,Non-Federal Agency,Kindsbach,RP
kinheim.de,City,Non-Federal Agency,Kinheim,RP
kinsau.de,City,Non-Federal Agency,Kinsau,BY
kinzenburg.de,City,Non-Federal Agency,Kinzenburg,RP
kipfenberg.de,City,Non-Federal Agency,Kipfenberg,BY
kippenheim.de,City,Non-Federal Agency,Kippenheim,BW
kirchanschoering.info,City,Non-Federal Agency,Kirchanschöring,BY
kirchardt.de,City,Non-Federal Agency,Kirchardt,BW
kirchberg.de,City,Non-Federal Agency,Kirchberg,SN
kirchberg-hunsrueck.de,City,Non-Federal Agency,Kludenbach,RP
kirchberg-iller.de,City,Non-Federal Agency,Kirchberg an der Iller,BW
kirchbergimwald.de,City,Non-Federal Agency,Kirchberg im Wald,BY
kirchberg-jagst.de,City,Non-Federal Agency,Kirchberg an der Jagst,BW
kirchberg-murr.de,City,Non-Federal Agency,Kirchberg an der Murr,BW
kirchbrak.de,City,Non-Federal Agency,Kirchbrak,NI
kirchdorfaminn.de,City,Non-Federal Agency,Kirchdorf am Inn,BY
kirchdorf.de,City,Non-Federal Agency,Freistatt,NI
kirchdorf-iller.de,City,Non-Federal Agency,Kirchdorf an der Iller,BW
kirchdorf-im-wald.de,City,Non-Federal Agency,Kirchdorf im Wald,BY
kirchdorf-online.de,City,Non-Federal Agency,Kirchdorf,BY
kirchehrenbach.de,City,Non-Federal Agency,Kirchehrenbach,BY
kircheib.de,City,Non-Federal Agency,Kircheib,RP
kirchendemenreuth.de,City,Non-Federal Agency,Kirchendemenreuth,BY
kirchenlamitz.de,City,Non-Federal Agency,Kirchenlamitz,BY
kirchenpingarten.de,City,Non-Federal Agency,Kirchenpingarten,BY
kirchen-sieg.de,City,Non-Federal Agency,Harbach,RP
kirchensittenbach.de,City,Non-Federal Agency,Kirchensittenbach,BY
kirchentellinsfurt.de,City,Non-Federal Agency,Kirchentellinsfurt,BW
kirchgellersen.de,City,Non-Federal Agency,Kirchgellersen,NI
kirchhain.de,City,Non-Federal Agency,Kirchhain,HE
kirchham.de,City,Non-Federal Agency,Kirchham,BY
kirchheilingen.com,City,Non-Federal Agency,Kirchheilingen,TH
kirchheim-am-neckar.de,City,Non-Federal Agency,Kirchheim am Neckar,BW
kirchheim-am-ries.de,City,Non-Federal Agency,Kirchheim am Ries,BW
kirchheimbolanden.de,City,Non-Federal Agency,Bennhausen,RP
kirchheim.de,City,Non-Federal Agency,Kirchheim,HE
kirchheim-heimstetten.de,City,Non-Federal Agency,Kirchheim bei München,BY
kirchheim-schwaben.de,City,Non-Federal Agency,Kirchheim in Schwaben,BY
kirchheim-teck.de,City,Non-Federal Agency,Kirchheim unter Teck,BW
kirchheim-thueringen.de,City,Non-Federal Agency,Kirchheim,TH
kirchheim-ufr.de,City,Non-Federal Agency,Kirchheim,BY
kirchheim-weinstrasse.de,City,Non-Federal Agency,Kirchheim an der Weinstraße,RP
kirchhundem.de,City,Non-Federal Agency,Kirchhundem,NW
kirchlengern.de,City,Non-Federal Agency,Kirchlengern,NW
kirchlinteln.de,City,Non-Federal Agency,Kirchlinteln,NI
kirchroth.de,City,Non-Federal Agency,Kirchroth,BY
kirchsahr.de,City,Non-Federal Agency,Kirchsahr,RP
kirchseelte.de,City,Non-Federal Agency,Kirchseelte,NI
kirchseeon.de,City,Non-Federal Agency,Kirchseeon,BY
kirchweidach.de,City,Non-Federal Agency,Kirchweidach,BY
kirchweiler.de,City,Non-Federal Agency,Kirchweiler,RP
kirchworbis.de,City,Non-Federal Agency,Kirchworbis,TH
kirchzarten.de,City,Non-Federal Agency,Kirchzarten,BW
kirchzell.de,City,Non-Federal Agency,Kirchzell,BY
kirkel.eu,City,Non-Federal Agency,Kirkel,SL
kirn.de,City,Non-Federal Agency,Kirn,RP
kirn-land.de,City,Non-Federal Agency,Weitersborn,RP
kirrweiler.com,City,Non-Federal Agency,Kirrweiler,RP
kirrweiler.de,City,Non-Federal Agency,Kirrweiler,RP
kirschkau.de,City,Non-Federal Agency,Kirschkau,TH
kirschroth.de,City,Non-Federal Agency,Kirschroth,RP
kirschweiler.de,City,Non-Federal Agency,Kirschweiler,RP
kisdorf.de,City,Non-Federal Agency,Kisdorf,SH
kisselbach.org,City,Non-Federal Agency,Kisselbach,RP
kissenbrueck.de,City,Non-Federal Agency,Kissenbrück,NI
kissing.de,City,Non-Federal Agency,Kissing,BY
kisslegg.de,City,Non-Federal Agency,Kißlegg,BW
kitzingen.de,City,Non-Federal Agency,Biebelried,BY
kitzingen.info,City,Non-Federal Agency,Kitzingen,BY
kitzscher.de,City,Non-Federal Agency,Kitzscher,SN
klanxbuell.de,City,Non-Federal Agency,Klanxbüll,SH
klappholz.de,City,Non-Federal Agency,Klappholz,SH
klausdorf-vorpommern.de,City,Non-Federal Agency,Klausdorf,MV
klausen.de,City,Non-Federal Agency,Klausen,RP
kleinaitingen.de,City,Non-Federal Agency,Kleinaitingen,BY
klein-bennebek.de,City,Non-Federal Agency,Klein Bennebek,SH
kleinblittersdorf.de,City,Non-Federal Agency,Kleinblittersdorf,SL
kleinbundenbach.de,City,Non-Federal Agency,Kleinbundenbach,RP
kleinfischlingen.de,City,Non-Federal Agency,Kleinfischlingen,RP
klein-gladebruegge.de,City,Non-Federal Agency,Klein Gladebrügge,SH
kleinheubach.de,City,Non-Federal Agency,Kleinheubach,BY
kleinich.de,City,Non-Federal Agency,Kleinich,RP
kleinkarlbach.de,City,Non-Federal Agency,Kleinkarlbach,RP
kleinlangheim.de,City,Non-Federal Agency,Kleinlangheim,BY
kleinmachnow.de,City,Non-Federal Agency,Kleinmachnow,BB
kleinmaischeid.de,City,Non-Federal Agency,Kleinmaischeid,RP
klein-meckelsen.de,City,Non-Federal Agency,Klein Meckelsen,NI
kleinmoelsen.de,City,Non-Federal Agency,Kleinmölsen,TH
kleinneuhausen.de,City,Non-Federal Agency,Kleinneuhausen,TH
kleinniedesheim.de,City,Non-Federal Agency,Kleinniedesheim,RP
klein-nordende.de,City,Non-Federal Agency,Klein Nordende,SH
kleinobringen.de,City,Non-Federal Agency,Kleinobringen,TH
klein-offenseth-sparrieshoop.de,City,Non-Federal Agency,Klein Offenseth-Sparrieshoop,SH
kleinostheim.de,City,Non-Federal Agency,Kleinostheim,BY
klein-rheide.de,City,Non-Federal Agency,Klein Rheide,SH
kleinrinderfeld.de,City,Non-Federal Agency,Kleinrinderfeld,BY
klein-roennau.de,City,Non-Federal Agency,Klein Rönnau,SH
kleinsendelbach.de,City,Non-Federal Agency,Kleinsendelbach,BY
kleinsteinhausen.de,City,Non-Federal Agency,Kleinsteinhausen,RP
kleinwallstadt.de,City,Non-Federal Agency,Kleinwallstadt,BY
kleinwelsbach.de,City,Non-Federal Agency,Kleinwelsbach,TH
klein-winternheim.de,City,Non-Federal Agency,Klein-Winternheim,RP
klettbach.de,City,Non-Federal Agency,Klettbach,TH
klettgau.de,City,Non-Federal Agency,Klettgau,BW
kleve.de,City,Non-Federal Agency,Kleve,NW
kliding.de,City,Non-Federal Agency,Kliding,RP
klingenberg-main.de,City,Non-Federal Agency,Klingenberg am Main,BY
klingenmuenster.de,City,Non-Federal Agency,Klingenmünster,RP
klingenthal.de,City,Non-Federal Agency,Klingenthal,SN
klinkrade.de,City,Non-Federal Agency,Klinkrade,SH
klipphausen.de,City,Non-Federal Agency,Klipphausen,SN
klixbuell.de,City,Non-Federal Agency,Klixbüll,SH
klosterkumbd.com,City,Non-Federal Agency,Klosterkumbd,RP
klosterlechfeld.de,City,Non-Federal Agency,Klosterlechfeld,BY
klosterlehnin.de,City,Non-Federal Agency,Kloster Lehnin,BB
klosterstadt-hornbach.de,City,Non-Federal Agency,Hornbach,RP
kluesserath.de,City,Non-Federal Agency,Klüsserath,RP
kluetzer-winkel.de,City,Non-Federal Agency,Zierow,MV
kluetz-mv.de,City,Non-Federal Agency,Klütz,MV
knau.de,City,Non-Federal Agency,Knau,TH
kneitlingen.de,City,Non-Federal Agency,Kneitlingen,NI
knetzgau.de,City,Non-Federal Agency,Knetzgau,BY
knittelsheim.de,City,Non-Federal Agency,Knittelsheim,RP
knittlingen.de,City,Non-Federal Agency,Knittlingen,BW
knuellwald.de,City,Non-Federal Agency,Knüllwald,HE
kobern-gondorf.de,City,Non-Federal Agency,Kobern-Gondorf,RP
koblenz.de,City,Non-Federal Agency,Koblenz,RP
kochel.de,City,Non-Federal Agency,Kochel am See,BY
kodersdorf.de,City,Non-Federal Agency,Kodersdorf,SN
koednitz.de,City,Non-Federal Agency,Ködnitz,BY
koefering.de,City,Non-Federal Agency,Köfering,BY
koehn-puelsen.de,City,Non-Federal Agency,Köhn,SH
koelbingen.de,City,Non-Federal Agency,Kölbingen,RP
koelleda.de,City,Non-Federal Agency,Kölleda,TH
koelln-reisiek.de,City,Non-Federal Agency,Kölln-Reisiek,SH
koengen.de,City,Non-Federal Agency,Köngen,BW
koengernheim.de,City,Non-Federal Agency,Köngernheim,RP
koenigheim.de,City,Non-Federal Agency,Königheim,BW
koenigsbach-stein.de,City,Non-Federal Agency,Königsbach-Stein,BW
koenigsberg.de,City,Non-Federal Agency,Königsberg in Bayern,BY
koenigsbronn.de,City,Non-Federal Agency,Königsbronn,BW
koenigsbrueck.de,City,Non-Federal Agency,Königsbrück,SN
koenigsbrunn.de,City,Non-Federal Agency,Königsbrunn,BY
koenigseggwald.de,City,Non-Federal Agency,Königseggwald,BW
koenigsfeld.de,City,Non-Federal Agency,Königsfeld im Schwarzwald,BW
koenigsfeld-eifel.de,City,Non-Federal Agency,Königsfeld,RP
koenigsfeld-oberfranken.de,City,Non-Federal Agency,Königsfeld,BY
koenigshain.com,City,Non-Federal Agency,Königshain,SN
koenigshain-wiederau.de,City,Non-Federal Agency,Königshain-Wiederau,SN
koenigslutter.de,City,Non-Federal Agency,Königslutter am Elm,NI
koenigsmoos.de,City,Non-Federal Agency,Königsmoos,BY
koenigstein.de,City,Non-Federal Agency,Königstein im Taunus,HE
koenigstein-sachsen.de,City,Non-Federal Agency,Königstein (Sächsische Schweiz),SN
koenigswalde.de,City,Non-Federal Agency,Königswalde,SN
koenigswartha.net,City,Non-Federal Agency,Königswartha,SN
koenigswinter.de,City,Non-Federal Agency,Königswinter,NW
koenigs-wusterhausen.de,City,Non-Federal Agency,Königs Wusterhausen,BB
koerle.de,City,Non-Federal Agency,Körle,HE
koesching.de,City,Non-Federal Agency,Kösching,BY
koesslarn.de,City,Non-Federal Agency,Kößlarn,BY
koethel.de,City,Non-Federal Agency,Köthel,SH
koethen-anhalt.de,City,Non-Federal Agency,Köthen (Anhalt),ST
koetterichen.de,City,Non-Federal Agency,Kötterichen,RP
koewerich.com,City,Non-Federal Agency,Köwerich,RP
kohlberg.de,City,Non-Federal Agency,Kohlberg,BW
kohlberg-opf.de,City,Non-Federal Agency,Kohlberg,BY
kohren-sahlis.de,City,Non-Federal Agency,Kohren-Sahlis,SN
kolbermoor.de,City,Non-Federal Agency,Kolbermoor,BY
kolbingen.de,City,Non-Federal Agency,Kolbingen,BW
koldenbuettel.de,City,Non-Federal Agency,Koldenbüttel,SH
kolitzheim.de,City,Non-Federal Agency,Kolitzheim,BY
kolkwitz.de,City,Non-Federal Agency,Kolkwitz,BB
kollnburg.de,City,Non-Federal Agency,Kollnburg,BY
kollow.de,City,Non-Federal Agency,Kollow,SH
kommen.de,City,Non-Federal Agency,Kommen,RP
konken.eu,City,Non-Federal Agency,Konken,RP
konnersreuth.de,City,Non-Federal Agency,Konnersreuth,BY
konradsreuth.de,City,Non-Federal Agency,Konradsreuth,BY
konstanz.de,City,Non-Federal Agency,Konstanz,BW
konz.de,City,Non-Federal Agency,Konz,RP
konzell.de,City,Non-Federal Agency,Konzell,BY
konz.eu,City,Non-Federal Agency,Onsdorf,RP
korbach.de,City,Non-Federal Agency,Korbach,HE
korb.de,City,Non-Federal Agency,Korb,BW
korlingen.de,City,Non-Federal Agency,Korlingen,RP
korntal-muenchingen.de,City,Non-Federal Agency,Korntal-Münchingen,BW
kornwestheim.de,City,Non-Federal Agency,Kornwestheim,BW
korschenbroich.de,City,Non-Federal Agency,Korschenbroich,NW
kospoda.de,City,Non-Federal Agency,Kospoda,TH
kottenborn.de,City,Non-Federal Agency,Kottenborn,RP
kottenheim.de,City,Non-Federal Agency,Kottenheim,RP
kottgeisering.de,City,Non-Federal Agency,Kottgeisering,BY
kottweiler-schwanden.de,City,Non-Federal Agency,Kottweiler-Schwanden,RP
kradenbach.de,City,Non-Federal Agency,Kradenbach,RP
kraftisried.com,City,Non-Federal Agency,Kraftisried,BY
kraftsdorf.de,City,Non-Federal Agency,Kraftsdorf,TH
kraichtal.de,City,Non-Federal Agency,Kraichtal,BW
krailling.de,City,Non-Federal Agency,Krailling,BY
kranenburg.de,City,Non-Federal Agency,Kranenburg,NW
kranichfeld.de,City,Non-Federal Agency,Kranichfeld,TH
kranzberg.de,City,Non-Federal Agency,Kranzberg,BY
kratzeburg.de,City,Non-Federal Agency,Kratzeburg,MV
krauchenwies.de,City,Non-Federal Agency,Krauchenwies,BW
krauschwitz.de,City,Non-Federal Agency,Krauschwitz,SN
krautheim.de,City,Non-Federal Agency,Krautheim,BW
krautscheid.com,City,Non-Federal Agency,Krautscheid,RP
krefeld.de,City,Non-Federal Agency,Krefeld,NW
kreimbach-kaulbach.de,City,Non-Federal Agency,Kreimbach-Kaulbach,RP
kreischa.de,City,Non-Federal Agency,Kreischa,SN
kreis-lwl.de,City,Non-Federal Agency,Vellahn,MV
kreis-swm.de,City,Non-Federal Agency,Dümmer,MV
kremmen.de,City,Non-Federal Agency,Kremmen,BB
krempe.de,City,Non-Federal Agency,Krempe,SH
kremperheide.de,City,Non-Federal Agency,Kremperheide,SH
krempermoor.de,City,Non-Federal Agency,Krempermoor,SH
krems2.de,City,Non-Federal Agency,Krems II,SH
kressberg.de,City,Non-Federal Agency,Kreßberg,BW
kressbronn.de,City,Non-Federal Agency,Kressbronn am Bodensee,BW
kreuzau.de,City,Non-Federal Agency,Kreuzau,NW
kreuztal.de,City,Non-Federal Agency,Kreuztal,NW
kreuzwertheim.de,City,Non-Federal Agency,Kreuzwertheim,BY
krickenbach.de,City,Non-Federal Agency,Krickenbach,RP
kriebstein.de,City,Non-Federal Agency,Kriebstein,SN
kriegsfeld.de,City,Non-Federal Agency,Kriegsfeld,RP
kriftel.de,City,Non-Federal Agency,Kriftel,HE
kroepelin.de,City,Non-Federal Agency,Kröpelin,MV
kroeppelshagen-fahrendorf.de,City,Non-Federal Agency,Kröppelshagen-Fahrendorf,SH
kroeslin.de,City,Non-Federal Agency,Kröslin,MV
kroev.de,City,Non-Federal Agency,Kröv,RP
krokau.de,City,Non-Federal Agency,Krokau,SH
kromsdorf-denstedt.de,City,Non-Federal Agency,Kromsdorf,TH
kronach.de,City,Non-Federal Agency,Kronach,BY
kronau.de,City,Non-Federal Agency,Kronau,BW
kronberg.de,City,Non-Federal Agency,Kronberg im Taunus,HE
kronburg.de,City,Non-Federal Agency,Kronburg,BY
kronprinzenkoog.de,City,Non-Federal Agency,Kronprinzenkoog,SH
kronsgaard.de,City,Non-Federal Agency,Kronsgaard,SH
kronshagen.de,City,Non-Federal Agency,Kronshagen,SH
kropp.de,City,Non-Federal Agency,Kropp,SH
kroppen-osl.de,City,Non-Federal Agency,Kroppen,BB
krostitz.de,City,Non-Federal Agency,Krostitz,SN
krottelbach.de,City,Non-Federal Agency,Krottelbach,RP
kruemmel-ww.de,City,Non-Federal Agency,Krümmel,RP
kruen.de,City,Non-Federal Agency,Krün,BY
kruezen.de,City,Non-Federal Agency,Krüzen,SH
krukow.de,City,Non-Federal Agency,Krukow,SH
krumbach.de,City,Non-Federal Agency,Krumbach (Schwaben),BY
krummbek.de,City,Non-Federal Agency,Krummbek,SH
krummenau.de,City,Non-Federal Agency,Krummenau,RP
krummennaab.de,City,Non-Federal Agency,Krummennaab,BY
krummesse.de,City,Non-Federal Agency,Krummesse,SH
krummhoern.de,City,Non-Federal Agency,Krummhörn,NI
krummwisch.de,City,Non-Federal Agency,Krummwisch,SH
krumstedt.de,City,Non-Federal Agency,Krumstedt,SH
kuchen.de,City,Non-Federal Agency,Kuchen,BW
kuddewoerde.de,City,Non-Federal Agency,Kuddewörde,SH
kuden.de,City,Non-Federal Agency,Kuden,SH
kuehlenthal.de,City,Non-Federal Agency,Kühlenthal,BY
kuelsheim.de,City,Non-Federal Agency,Külsheim,BW
kuelz.de,City,Non-Federal Agency,Külz,RP
kuembdchen.de,City,Non-Federal Agency,Kümbdchen,RP
kuemmersbruck.de,City,Non-Federal Agency,Kümmersbruck,BY
kuenzell.de,City,Non-Federal Agency,Künzell,HE
kuenzelsau.de,City,Non-Federal Agency,Künzelsau,BW
kuenzing.de,City,Non-Federal Agency,Künzing,BY
kueps.de,City,Non-Federal Agency,Küps,BY
kuernach.de,City,Non-Federal Agency,Kürnach,BY
kuernbach.de,City,Non-Federal Agency,Kürnbach,BW
kuerten.de,City,Non-Federal Agency,Kürten,NW
kuessaberg.info,City,Non-Federal Agency,Küssaberg,BW
kuestriner-vorland.de,City,Non-Federal Agency,Küstriner Vorland,BB
kuhardt.de,City,Non-Federal Agency,Kuhardt,RP
kulmain.de,City,Non-Federal Agency,Kulmain,BY
kulturdorf-neubeuern.de,City,Non-Federal Agency,Neubeuern,BY
kultur-frankfurt.de,City,Non-Federal Agency,Frankfurt am Main,HE
kumhausen.de,City,Non-Federal Agency,Kumhausen,BY
kupferzell.de,City,Non-Federal Agency,Kupferzell,BW
kuppenheim.de,City,Non-Federal Agency,Kuppenheim,BW
kurort-rathen.de,City,Non-Federal Agency,Rathen,SN
kurortrengsdorf.de,City,Non-Federal Agency,Rengsdorf,RP
kurort-schlema.de,City,Non-Federal Agency,Bad Schlema,SN
kurtscheid.de,City,Non-Federal Agency,Kurtscheid,RP
kusterdingen.de,City,Non-Federal Agency,Kusterdingen,BW
kutenholz.de,City,Non-Federal Agency,Kutenholz,NI
kutzenhausen.de,City,Non-Federal Agency,Kutzenhausen,BY
kyffhaeuser.de,City,Non-Federal Agency,Donndorf,TH
kyffhaeuserland.de,City,Non-Federal Agency,Kyffhäuserland,TH
kyritz.de,City,Non-Federal Agency,Kyritz,BB
laatzen.de,City,Non-Federal Agency,Laatzen,NI
labenz.de,City,Non-Federal Agency,Labenz,SH
laberweinting.de,City,Non-Federal Agency,Laberweinting,BY
laboe.de,City,Non-Federal Agency,Laboe,SH
lachendorf.de,City,Non-Federal Agency,Lachendorf,NI
ladbergen.de,City,Non-Federal Agency,Ladbergen,NW
ladelund.de,City,Non-Federal Agency,Ladelund,SH
ladenburg.de,City,Non-Federal Agency,Ladenburg,BW
laegerdorf.de,City,Non-Federal Agency,Lägerdorf,SH
laendereck.de,City,Non-Federal Agency,Seelingstädt,TH
laer.de,City,Non-Federal Agency,Laer,NW
lage.de,City,Non-Federal Agency,Lage,NW
lahnau.de,City,Non-Federal Agency,Lahnau,HE
lahn-emsland.de,City,Non-Federal Agency,Lahn,NI
lahnstein.de,City,Non-Federal Agency,Lahnstein,RP
lahntal.de,City,Non-Federal Agency,Lahntal,HE
lahr.de,City,Non-Federal Agency,Lahr/Schwarzwald,BW
lahr-hunsrueck.de,City,Non-Federal Agency,Lahr,RP
laichingen.de,City,Non-Federal Agency,Laichingen,BW
lalling.de,City,Non-Federal Agency,Lalling,BY
lalo4u.de,City,Non-Federal Agency,Langenlonsheim,RP
lambertsberg.de,City,Non-Federal Agency,Lambertsberg,RP
lambrecht-pfalz.de,City,Non-Federal Agency,Lambrecht (Pfalz),RP
lambsheim.de,City,Non-Federal Agency,Heuchelheim bei Frankenthal,RP
lamerdingen.de,City,Non-Federal Agency,Lamerdingen,BY
lampaden.de,City,Non-Federal Agency,Lampaden,RP
lampertheim.de,City,Non-Federal Agency,Lampertheim,HE
lamspringe.de,City,Non-Federal Agency,Neuhof,NI
lamstedt.de,City,Non-Federal Agency,Lamstedt,NI
landau.de,City,Non-Federal Agency,Landau in der Pfalz,RP
landau-isar.de,City,Non-Federal Agency,Landau an der Isar,BY
landau-land.de,City,Non-Federal Agency,Knöringen,RP
landensberg.de,City,Non-Federal Agency,Landensberg,BY
landesbergen.de,City,Non-Federal Agency,Landesbergen,NI
landhagen.de,City,Non-Federal Agency,Dargelin,MV
landkern.de,City,Non-Federal Agency,Landkern,RP
landkreis-mittelsachsen.de,City,Non-Federal Agency,Altmittweida,SN
landolfshausen.de,City,Non-Federal Agency,Landolfshausen,NI
landsberg.de,City,Non-Federal Agency,Landsberg am Lech,BY
landsberied.de,City,Non-Federal Agency,Landsberied,BY
landscheid.de,City,Non-Federal Agency,Landscheid,RP
landschei.de,City,Non-Federal Agency,Landscheide,SH
landshut.de,City,Non-Federal Agency,Landshut,BY
landstuhl.de,City,Non-Federal Agency,Landstuhl,RP
langballig.de,City,Non-Federal Agency,Westerholz,SH
langdorf.de,City,Non-Federal Agency,Langdorf,BY
langeln.de,City,Non-Federal Agency,Langeln,SH
langelsheim.de,City,Non-Federal Agency,Langelsheim,NI
langenaltheim.eu,City,Non-Federal Agency,Langenaltheim,BY
langenargen.de,City,Non-Federal Agency,Langenargen,BW
langenau.de,City,Non-Federal Agency,Langenau,BW
langenberg.de,City,Non-Federal Agency,Langenberg,NW
langenbernsdorf.eu,City,Non-Federal Agency,Langenbernsdorf,SN
langenbrettach.de,City,Non-Federal Agency,Langenbrettach,BW
langenburg.de,City,Non-Federal Agency,Langenburg,BW
langen.de,City,Non-Federal Agency,Langen (Hessen),HE
langenenslingen.de,City,Non-Federal Agency,Langenenslingen,BW
langeness.de,City,Non-Federal Agency,Langeneß,SH
langenfeld.de,City,Non-Federal Agency,Langenfeld,NW
langenfeld-mfr.de,City,Non-Federal Agency,Langenfeld,BY
langenhagen.de,City,Non-Federal Agency,Langenhagen,NI
langenhahn.org,City,Non-Federal Agency,Langenhahn,RP
langenhorn.de,City,Non-Federal Agency,Langenhorn,SH
langenmosen.de,City,Non-Federal Agency,Langenmosen,BY
langenneufnach.de,City,Non-Federal Agency,Langenneufnach,BY
langenpreising.de,City,Non-Federal Agency,Langenpreising,BY
langenscheid-rhein-lahn.de,City,Non-Federal Agency,Langenscheid,RP
langenselbold.de,City,Non-Federal Agency,Langenselbold,HE
langensendelbach.de,City,Non-Federal Agency,Langensendelbach,BY
langenweissbach.de,City,Non-Federal Agency,Langenweißbach,SN
langenwetzendorf.de,City,Non-Federal Agency,Langenwetzendorf,TH
langenwolschendorf.de,City,Non-Federal Agency,Langenwolschendorf,TH
langenzenn.de,City,Non-Federal Agency,Langenzenn,BY
langeoog.de,City,Non-Federal Agency,Langeoog,NI
langerringen.de,City,Non-Federal Agency,Langerringen,BY
langerwehe.de,City,Non-Federal Agency,Langerwehe,NW
langewiesen.de,City,Non-Federal Agency,Langewiesen,TH
langfurth.de,City,Non-Federal Agency,Langfurth,BY
langgoens.de,City,Non-Federal Agency,Langgöns,HE
langlingen.de,City,Non-Federal Agency,Langlingen,NI
langquaid.de,City,Non-Federal Agency,Langquaid,BY
langstedt.de,City,Non-Federal Agency,Langstedt,SH
langsur.de,City,Non-Federal Agency,Langsur,RP
langwedel.de,City,Non-Federal Agency,Langwedel,NI
langweid.de,City,Non-Federal Agency,Langweid am Lech,BY
langweiler.eu,City,Non-Federal Agency,Langweiler,RP
lanze.de,City,Non-Federal Agency,Lanze,SH
lappersdorf.de,City,Non-Federal Agency,Lappersdorf,BY
lascheid.net,City,Non-Federal Agency,Lascheid,RP
lassan.de,City,Non-Federal Agency,Lassan,MV
lastrup.de,City,Non-Federal Agency,Lastrup,NI
lathen.de,City,Non-Federal Agency,Lathen,NI
laubach-hunsrueck.de,City,Non-Federal Agency,Laubach,RP
laubach.kaisersesch.de,City,Non-Federal Agency,Laubach,RP
laubach-online.de,City,Non-Federal Agency,Laubach,HE
lauben.de,City,Non-Federal Agency,Lauben,BY
laubenheim.de,City,Non-Federal Agency,Laubenheim,RP
lauchhammer.de,City,Non-Federal Agency,Lauchhammer,BB
lauchheim.de,City,Non-Federal Agency,Lauchheim,BW
lauchringen.de,City,Non-Federal Agency,Lauchringen,BW
lauda-koenigshofen.de,City,Non-Federal Agency,Lauda-Königshofen,BW
laudenbach-am-main.de,City,Non-Federal Agency,Laudenbach,BY
lauenbrueck.de,City,Non-Federal Agency,Lauenbrück,NI
lauenburg.de,City,Non-Federal Agency,Lauenburg/Elbe,SH
